,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,0,0,0,714,286
1,0,0,0,0,0,0,0,0,173,827
2,0,0,0,0,0,0,0,0,636,364
3,0,0,0,0,0,0,0,0,467,533
4,0,0,0,0,0,0,0,0,514,486
5,0,0,0,0,0,0,0,0,452,548
6,0,0,0,0,0,0,0,0,386,614
7,0,0,0,0,0,0,0,0,228,772
8,0,0,0,0,0,0,0,0,960,40
9,0,0,0,0,0,0,0,0,42,958
