,0,1,2,3,4,5,6,7,8,9
0,0,0,0,0,0,65,45,58,736,96
1,0,0,0,0,0,44,37,16,203,700
2,0,0,0,0,0,333,307,179,154,27
3,0,0,0,0,0,542,222,108,71,57
4,0,0,0,0,0,247,317,333,89,14
5,0,0,0,0,0,810,45,99,35,11
6,0,0,0,0,0,68,901,14,10,7
7,0,0,0,0,0,92,17,859,18,14
8,0,0,0,0,0,14,11,6,940,29
9,0,0,0,0,0,28,12,22,65,873
